Reporting_country,Partner_country,Export_value
AUS,GEO,7315.95073483081
AUS,GHA,196317.999579374
AUS,GIB,11.2901487641956
AUS,GIN,125.910305497968
AUS,GMB,13.0010325411967
AUS,GNB,11.1162036176568
AUS,GNQ,0.8801522253264
AUS,GRC,284796.112729174
AUS,GRD,3.7577815611635
AUS,GTM,29168.0139514939
AUS,GUM,597.08375995537
AUS,GUY,383.815291762413
AUS,HKG,661755.636187856
AUS,HND,55282.324189593
AUS,HRV,33771.0562015302
AUS,HTI,1904.04583360996
AUS,HUN,648751.022517527
AUS,IDN,3755250.36661767
AUS,IND,6369245.55926716
AUS,IRL,1629248.65173671
AUS,IRN,25090.4514609114
AUS,IRQ,513.601328143855
AUS,ISL,11587.9756384268
AUS,ISR,648523.428934108
AUS,ITA,5885524.22629638
AUS,JAM,1817.62932968138
AUS,JOR,61581.618945627
AUS,JPN,15778718.8635171
AUS,KAZ,22453.6057046873
AUS,KEN,34257.2927738366
AUS,KGZ,105.333407448093
AUS,KHM,273862.805832412
AUS,KIR,805.619404264623
AUS,KNA,165.140920007908
AUS,KOR,9475156.66974125
AUS,KWT,587.00346744253
AUS,LAO,359887.060895495
AUS,LBN,18196.019489217
AUS,LBR,34.2631449635839
AUS,LBY,273674.453309527
AUS,LCA,29.0677814343873
AUS,LCN,5260099.51376772
AUS,LKA,258555.434462551
AUS,LSO,409.628049898964
AUS,LTU,156787.663805907
AUS,LUX,26595.3619792865
AUS,LVA,44745.7002534296
AUS,MAC,5851.99909348237
AUS,MAR,105209.837382388
AUS,MDA,2531.77843842681
AUS,MDG,15782.5239247122
AUS,MDV,87.9705869280134
AUS,MEA,3623650.68390336
AUS,MEX,2708790.30904638
AUS,MHL,104.356916834646
AUS,MKD,8582.63621394361
AUS,MLI,332493.249465381
AUS,MLT,19345.1299233019
AUS,MMR,49340.3530898363
AUS,MNG,439.877571360446
AUS,MNP,77.5995244751051
AUS,MNT,570.213666825682
AUS,MOZ,672.437254158422
AUS,MRT,139256.668207636
AUS,MSR,17.8322695949125
AUS,MUS,10332.4249923997
AUS,MWI,24.0651059492562
AUS,MYS,10307551.6397023
AUS,NAC,28527201.1710203
AUS,NAM,8842.53926099182
AUS,NCL,13477.7203677913
AUS,NER,1900.70522893946
AUS,NFK,134.157628117915
AUS,NGA,80952.9780828154
AUS,NIC,18727.6668518392
AUS,NIU,199.525569667694
AUS,NLD,2844476.79641379
AUS,NOR,352218.736088142
AUS,NPL,9093.67230339133
AUS,NRU,4194.83104630544
AUS,NZL,5197796.66510999
AUS,OAS,4597452.71774419
AUS,OMN,98473.3526457262
AUS,PAK,306439.244957923
AUS,PAN,9515.42316190635
AUS,PCN,1.8472845358045
AUS,PER,170697.026530842
AUS,PHL,614942.206506257
AUS,PLW,131.500172052291
AUS,PNG,1708086.07693618
AUS,POL,1255229.9569779
AUS,PRT,315273.300570976
AUS,PRY,2174.07740546488
AUS,PYF,1686.01051496005
AUS,QAT,450691.270021328
AUS,ROM,212162.147457393
AUS,RUS,381039.136768251
AUS,RWA,1593.79486568983
AUS,SAS,7879684.24302712
AUS,SAU,637039.535884584
AUS,SEN,222341.039329009
AUS,SER,55832.4826766231
AUS,SGP,9783215.87118834
AUS,SHN,245.890905383986
AUS,SLB,13796.1205584069
AUS,SLE,2824.84463696826
AUS,SLV,9839.0204520471
AUS,SOM,50.9873968954818
AUS,SSD,22.3921023411293
AUS,SSF,2886552.35527468
AUS,STP,62.1141096364763
AUS,SUD,134.554357664954
AUS,SUR,1667.79226982879
AUS,SVK,411133.898965435
AUS,SVN,130092.684257739
AUS,SWE,1751893.11817696
AUS,SWZ,510.293680354566
AUS,SYC,1752.28789756424
AUS,SYR,1933.49378314448
AUS,TCA,60.7362501374811
AUS,TCD,13.9048096363566
AUS,TGO,20740.2149947181
AUS,THA,11570044.9942924
AUS,TJK,5.8428547311745
AUS,TKM,14.9938823322106
AUS,TMP,1200.77600070969
AUS,TON,2092.65475581805
AUS,TTO,6893.46567770999
AUS,TUN,42808.427102579
AUS,TUR,942109.186778783
AUS,TUV,85.5000415177779
AUS,TZA,7813.07266910941
AUS,UGA,2848.04550010771
AUS,UKR,98482.5250303598
AUS,UNS,7240814.12749078
AUS,URY,11089.7318052778
AUS,USA,26614563.2914543
AUS,UZB,299.789870299537
AUS,VCT,5.797069808556
AUS,VEN,1301.69742578138
AUS,VGB,160.510002319486
AUS,VNM,5373412.35381966
AUS,VUT,2551.24157748203
AUS,WLD,261586379.464768
AUS,WLF,11.8722445236226
AUS,WSM,2937.87147163422
AUS,YEM,174.302877397691
AUS,ZAF,941327.991369659
AUS,ZAR,65.8727422939044
AUS,ZMB,9690.25061207357
AUS,ZWE,323.472318710866
AUT,ABW,77.658729
AUT,AFG,3236.775838
AUT,AGO,102.511651
AUT,AIA,26.245007
AUT,ALB,50377.787424
AUT,AND,214.010945
AUT,ARE,95754.584533
AUT,ARG,80878.560655
AUT,ARM,12349.102754
AUT,ASM,2.136029
AUT,ATG,77.126496
AUT,AUS,139378.890488
AUT,AZE,61139.80289
AUT,BDI,310.026986
AUT,BEL,3297899.104867
AUT,BEN,18.353764
AUT,BFA,1888.551235
AUT,BGD,1032013.962968
AUT,BGR,833891.108789
AUT,BHR,49742.334172
AUT,BHS,173.084582
AUT,BIH,888078.895421
AUT,BLM,0.14666
AUT,BLR,38317.865858
AUT,BLZ,145.139977
AUT,BMU,34.711063
AUT,BOL,17088.658968
AUT,BRA,353884.74765
AUT,BRB,2217.376696
AUT,BRN,46.777379
AUT,BTN,167.568282
AUT,BWA,46.168268
AUT,CAF,362.417651
AUT,CAN,622905.439246
AUT,CCK,7.301056
AUT,CHE,11969959.172772
AUT,CHL,196935.179477
AUT,CHN,15489570.220236
AUT,CIV,50373.676219
AUT,CMR,7531.042152
AUT,COG,1338.012823
AUT,COK,90.463075
AUT,COL,45214.87523
AUT,COM,30.953497
AUT,CPV,7.510401
AUT,CRI,59968.371943
AUT,CUB,1777.318057
AUT,CUW,0.40568
AUT,CXR,26.922718
AUT,CYM,2.335912
AUT,CYP,28351.020895
AUT,CZE,9148838.722459
AUT,DEU,69544609.253366
AUT,DJI,60.168365
AUT,DMA,2.587836
AUT,DNK,810870.923191
AUT,DOM,29991.978456
AUT,DZA,117297.804245
AUT,EAS,24138395.0981
AUT,ECS,164494207.991082
AUT,ECU,70109.237036
AUT,EGY,79787.42713
AUT,ERI,8.594974
AUT,ESH,22.182295
AUT,ESP,3043129.811885
AUT,EST,104990.624903
AUT,ETH,3166.794276
AUT,FIN,726362.890896
AUT,FJI,92.840383
AUT,FLK,66.077336
AUT,FRA,5322736.87386
AUT,FRO,228.789286
AUT,FSM,1.852171
AUT,GAB,648.365228
AUT,GBR,3280507.964796
AUT,GEO,7857.44063
AUT,GHA,28265.016751
AUT,GIB,1035.00067
AUT,GIN,76.440506
AUT,GMB,19.03384
AUT,GNB,55.300206
AUT,GNQ,43.524843
AUT,GRC,475487.717161
AUT,GRD,265.761748
AUT,GRL,146.378306
AUT,GTM,9551.849774
AUT,GUM,6.020148
AUT,GUY,54837.114611
AUT,HKG,117241.728161
AUT,HND,10041.086755
AUT,HRV,1050481.258341
AUT,HTI,482.566326
AUT,HUN,5537066.145529
AUT,IDN,419661.832834
AUT,IND,1325158.20677
AUT,IRL,734115.795024
AUT,IRN,31385.481907
AUT,IRQ,801232.811436
AUT,ISL,85008.637777
AUT,ISR,335272.930873
AUT,ITA,13646777.303963
AUT,JAM,636.191282
AUT,JOR,9832.528242
AUT,JPN,2642628.991829
AUT,KAZ,1622641.157171
AUT,KEN,12859.111021
AUT,KGZ,1574.954738
AUT,KHM,273622.787366
AUT,KNA,55.233972
AUT,KOR,1116883.194693
AUT,KWT,2173.338543
AUT,LAO,9223.179252
AUT,LBN,3783.349704
AUT,LBR,105.872999
AUT,LBY,892722.203777
AUT,LCA,9.524608
AUT,LCN,1687963.459783
AUT,LKA,155310.934696
AUT,LSO,5.683067
AUT,LTU,398536.433878
AUT,LUX,409795.827127
AUT,LVA,88557.272666
AUT,MAC,760.878131
AUT,MAR,220565.232105
AUT,MDA,44478.784971
AUT,MDG,10113.471645
AUT,MDV,1640.522312
AUT,MEA,3017111.790013
AUT,MEX,463442.47695
AUT,MHL,0.141929
AUT,MKD,131875.658108
AUT,MLI,179.433532
AUT,MLT,39042.135811
AUT,MMR,185538.076226
AUT,MNG,7082.962169
AUT,MNP,5.297494
AUT,MNT,3345.861159
AUT,MOZ,7860.295765
AUT,MRT,254.749253
AUT,MSR,12.638763
AUT,MUS,8276.638096
AUT,MWI,281.094793
AUT,MYS,646885.850305
AUT,NAC,7345429.272571
AUT,NAM,4405.941837
AUT,NCL,157.51972
AUT,NER,188.559557
AUT,NFK,0.04731
AUT,NGA,2676.357997
AUT,NIC,3476.361177
AUT,NIU,18.276886
AUT,NLD,5595666.907755
AUT,NOR,429945.266626
AUT,NPL,3244.898898
AUT,NRU,15.587335
AUT,NZL,41053.496886
AUT,OAS,1213236.510757
AUT,OMN,1654.277582
AUT,PAK,258256.218396
AUT,PAN,6469.281983
AUT,PER,140438.028521
AUT,PHL,243081.210777
AUT,PLW,0.879959
AUT,PNG,3414.876422
AUT,POL,6824387.495097
AUT,PRK,4.856332
AUT,PRT,665783.48574
AUT,PRY,3333.457762
AUT,PSE,499.915943
AUT,PYF,137.135191
AUT,QAT,10107.835887
AUT,ROM,2554351.043394
AUT,RUS,1260409.998026
AUT,RWA,10618.624762
AUT,SAS,2779029.08816
AUT,SAU,27915.695583
AUT,SEN,568.532622
AUT,SER,844743.632275
AUT,SGP,498192.935465
AUT,SHN,43.210234
AUT,SLB,0.577177
AUT,SLE,5671.732989
AUT,SLV,3802.054742
AUT,SMR,15167.648608
AUT,SOM,254.630979
AUT,SPE,5037264.077679
AUT,SSD,0.895334
AUT,SSF,1134736.239798
AUT,STP,10.002435
AUT,SUD,345.322323
AUT,SUR,207.670275
AUT,SVK,4240930.35047
AUT,SVN,2852044.086321
AUT,SWE,1913940.557906
AUT,SWZ,333.196869
AUT,SXM,26.602195
AUT,SYC,146.870326
AUT,SYR,1260.730206
AUT,TCA,18.992444
AUT,TCD,1031.586098
AUT,TGO,568.421445
AUT,THA,877408.455989
AUT,TJK,51.587584
AUT,TKL,3.718536
AUT,TKM,167.884073
AUT,TMP,5.207606
AUT,TON,0.324071
AUT,TTO,4043.000232
AUT,TUN,152822.106089
AUT,TUR,2648317.258345
AUT,TUV,0.020107
AUT,TZA,3151.114688
AUT,UGA,4452.26741
AUT,UKR,1240972.797645
AUT,UMI,222.909883
AUT,URY,127261.261839
AUT,USA,6722489.122262
AUT,UZB,6727.637411
AUT,VAT,33.600469
AUT,VCT,22.333685
AUT,VEN,998.371202
AUT,VGB,63201.756864
AUT,VNM,1426214.789027
AUT,VUT,88.544671
AUT,WLD,210913061.446332
AUT,WLF,16.189349
AUT,WSM,0.611477
AUT,YEM,144698.813823
AUT,ZAF,962335.303725
AUT,ZAR,688.078099
AUT,ZMB,857.18276
AUT,ZWE,2548.294424
AZE,AFG,76.1095
AZE,ALB,657.92909
AZE,AND,1.89302
AZE,ARE,36444.65181
AZE,ARG,49643.83613
AZE,ASM,12.93482
AZE,AUS,29959.25032
AZE,AUT,80621.94653
AZE,BDI,1.45614
AZE,BEL,58343.17379
AZE,BFA,0.12067
AZE,BGD,11273.67912
AZE,BGR,18652.77171
AZE,BHR,772.69303
AZE,BHS,0.01395
AZE,BIH,1624.54802
AZE,BLR,128953.62384
AZE,BOL,18.10064
AZE,BRA,194966.05197
AZE,BTN,30.75
AZE,CAF,59.37461
AZE,CAN,12002.74794
AZE,CHE,178758.43889
AZE,CHL,4599.78343
AZE,CHN,1639541.38601
AZE,CIV,92.58208
AZE,CMR,30.70946
AZE,COG,5.26
AZE,COL,838.9083
AZE,COM,20.6
AZE,CRI,1911.67913
AZE,CUB,123.50412
AZE,CYM,133.234
AZE,CYP,5685.06056
AZE,CZE,43663.92894
AZE,DEU,632735.29316
AZE,DMA,1.88389
AZE,DNK,23032.46189
AZE,DOM,104.94392
AZE,DZA,1363.71068
AZE,EAS,2523222.78728
AZE,ECS,7562304.39318
AZE,ECU,41158.71948
AZE,EGY,9253.29706
AZE,ERI,11.73429
AZE,ESP,81387.75156
AZE,EST,4334.62909
AZE,ETH,278.47719
AZE,FIN,25500.44267
AZE,FRA,180926.75851
AZE,FRO,145.3575
AZE,GBR,271114.8799
AZE,GEO,99791.88542
AZE,GHA,23.59978
AZE,GIB,0.18212
AZE,GMB,0.392
AZE,GRC,20363.01839
AZE,GRL,255.81557
AZE,GTM,443.28781
AZE,GUM,0.02919
AZE,HKG,796.01487
AZE,HND,40.69105
AZE,HRV,3376.28417
AZE,HTI,5.68911
AZE,HUN,33368.26022
AZE,IDN,54717.67536
AZE,IND,144670.32771
AZE,IRL,20111.0471
AZE,IRN,397536.29413
AZE,IRQ,327.67392
AZE,ISL,5421.30902
AZE,ISR,30305.78358
AZE,ITA,419827.09211
AZE,JAM,37357.9024
AZE,JOR,2802.21889
AZE,JPN,259037.21765
AZE,KAZ,95444.39143
AZE,KEN,1574.55237
AZE,KGZ,2995.03542
AZE,KHM,2204.66054
AZE,KOR,227573.61598
AZE,KWT,81.81726
AZE,LAO,171.02778
AZE,LBN,1585.35232
AZE,LCN,399448.03875
AZE,LKA,54397.84061
AZE,LTU,28122.61421
AZE,LUX,3438.78639
AZE,LVA,17308.18061
AZE,MAC,1.53943
AZE,MAR,4452.73519
AZE,MDA,4979.42361
AZE,MDG,383.36156
AZE,MEA,503066.02441
AZE,MEX,64421.50566
AZE,MKD,765.87818
AZE,MLI,0.03318
AZE,MLT,273.69464
AZE,MMR,1956.88154
AZE,MNG,15.18006
AZE,MNP,0.26296
AZE,MNT,112.80757
AZE,MRT,26.64568
AZE,MUS,159.43183
AZE,MWI,137.80439
AZE,MYS,76555.63961
AZE,NAC,454190.70232
AZE,NAM,5.42369
AZE,NER,13.65247
AZE,NGA,72.78191
AZE,NIC,3.91709
AZE,NIU,2.86901
AZE,NLD,87736.4501
AZE,NOR,89016.11801
AZE,NPL,55.3765
AZE,NRU,1.68185
AZE,NZL,39456.4926
AZE,OAS,21038.16652
AZE,OMN,259.76457
AZE,PAK,10993.60467
AZE,PAN,71.29046
AZE,PCN,1.62244
AZE,PER,2840.951
AZE,PHL,3955.61905
AZE,PLW,0.04348
AZE,POL,105542.54317
AZE,PRK,20.72826
AZE,PRT,16565.47919
AZE,PRY,587.91446
AZE,PSE,520.4908
AZE,QAT,147.47699
AZE,ROM,94943.8461
AZE,RUS,2073440.96641
AZE,RWA,33.10532
AZE,SAS,221497.68811
AZE,SAU,14546.48465
AZE,SEN,0.18748
AZE,SER,8043.07511
AZE,SGP,18248.30844
AZE,SLE,166.78296
AZE,SLV,17.66399
AZE,SMR,318.31592
AZE,SOM,0.21591
AZE,SSF,10564.73789
AZE,SUD,3.34542
AZE,SUR,0.04963
AZE,SVK,38209.59987
AZE,SVN,19692.92444
AZE,SWE,71383.20476
AZE,SWZ,71.8478
AZE,SXM,0.00624
AZE,SYC,0.17185
AZE,SYR,392.52152
AZE,TCD,4.19463
AZE,THA,56293.73982
AZE,TJK,185.24366
AZE,TKL,13.97444
AZE,TKM,70662.86771
AZE,TTO,21.01007
AZE,TUN,2519.68393
AZE,TUR,1843650.15485
AZE,TZA,1032.35603
AZE,UGA,1.6959
AZE,UKR,468092.92787
AZE,UNS,54.61212
AZE,URY,117.68024
AZE,USA,442187.95438
AZE,UZB,78413.45154
AZE,VEN,17.82058
AZE,VNM,112699.48566
AZE,VUT,5.05385
AZE,WLD,11695932.1843
AZE,WLF,0.86764
AZE,YEM,0.17024
AZE,ZAF,5590.44506
AZE,ZMB,0.02657
AZE,ZWE,765.71508
BHR,ABW,12.31859
BHR,AFG,663.432764
BHR,AIA,37.241489
BHR,ALB,491.63303
BHR,ARE,1045196.631317
BHR,ARG,4472.949162
BHR,ARM,88.547606
BHR,ATF,1.065239
BHR,ATG,4.237128
BHR,AUS,1023646.250665
BHR,AUT,49964.179343
BHR,AZE,785.554625
BHR,BDI,6.330771
BHR,BEL,87207.363124
BHR,BEN,51.692819
BHR,BFA,3278.935815
BHR,BGD,23156.368148
BHR,BGR,4992.290703
BHR,BHS,14.093457
BHR,BIH,743.830556
BHR,BLR,490.037871
BHR,BLZ,414.099493
BHR,BMU,0.876543
BHR,BOL,187.25085
BHR,BRA,1997195.252865
BHR,BRB,52.153058
BHR,BRN,44.427287
BHR,BTN,3.322952
BHR,BUN,81.449707
BHR,BVT,0.007979
BHR,CAF,15.627367
BHR,CAN,177458.897812
BHR,CCK,0.822766
BHR,CHE,257865.564724
BHR,CHL,92379.508815
BHR,CHN,1840779.183367
BHR,CIV,9365.792392
BHR,CMR,2377.920658
BHR,COK,18.057128
BHR,COL,2490.619354
BHR,COM,1.545399
BHR,CPV,3.469681
BHR,CRI,3820.023579
BHR,CUB,76.390904
BHR,CUW,0.543165
BHR,CYM,1.339016
BHR,CYP,5253.614293
BHR,CZE,37842.99188
BHR,DEU,476903.031875
BHR,DJI,4.356968
BHR,DMA,6.255824
BHR,DNK,84284.668919
BHR,DOM,584.518615
BHR,DZA,129.272872
BHR,EAS,4201817.878131
BHR,ECS,3269492.029936
BHR,ECU,3743.134749
BHR,EGY,86610.912769
BHR,ERI,56.963085
BHR,ESH,2.418484
BHR,ESP,194267.04683
BHR,EST,4906.531421
BHR,ETH,751.626487
BHR,FIN,11299.9747
BHR,FJI,270.313004
BHR,FRA,232151.106316
BHR,FRE,38829.320228
BHR,GAB,264.638776
BHR,GBR,461710.342799
BHR,GEO,240.699388
BHR,GHA,66.225744
BHR,GIN,34.893989
BHR,GMB,0.347287
BHR,GNQ,0.026888
BHR,GRC,12369.078106
BHR,GRL,4.415585
BHR,GTM,5337.830462
BHR,GUM,2.287314
BHR,GUY,5.065133
BHR,HKG,5571.427855
BHR,HND,1002.297497
BHR,HRV,1692.150394
BHR,HTI,11.235
BHR,HUN,41908.848995
BHR,IDN,79840.337896
BHR,IND,733725.094871
BHR,IOT,0.394707
BHR,IRL,62527.604517
BHR,IRN,15574.426256
BHR,IRQ,213.360584
BHR,ISL,90.049282
BHR,ISR,765.217524
BHR,ITA,505269.203251
BHR,JAM,9.239441
BHR,JOR,54556.245818
BHR,JPN,547786.509744
BHR,KAZ,31090.413576
BHR,KEN,22538.849852
BHR,KGZ,41.421862
BHR,KHM,5320.047643
BHR,KIR,0.531569
BHR,KNA,16.306144
BHR,KOR,229836.586562
BHR,KWT,138296.574074
BHR,LAO,429.235743
BHR,LBN,17348.498511
BHR,LBR,0.38984
BHR,LBY,25.447952
BHR,LCN,2180908.21749
BHR,LKA,11492.807173
BHR,LSO,21.368324
BHR,LTU,2395.492679
BHR,LUX,1888.966058
BHR,LVA,552.195397
BHR,MAC,79.630718
BHR,MAR,11554.780257
BHR,MDA,688.073216
BHR,MDG,273.439175
BHR,MDV,19.499761
BHR,MEA,2467853.900582
BHR,MEX,61985.255264
BHR,MHL,14.607766
BHR,MKD,211.745212
BHR,MLI,55.222393
BHR,MLT,1686.059463
BHR,MMR,6738.718384
BHR,MNG,4.632686
BHR,MNT,18.391995
BHR,MOZ,201.972845
BHR,MRT,15.8425
BHR,MSR,0.106516
BHR,MUS,379.143642
BHR,MWI,6.965372
BHR,MYS,92647.186181
BHR,NAC,916301.723236
BHR,NAM,119.84492
BHR,NCL,0.262686
BHR,NER,29.228989
BHR,NGA,3363.136851
BHR,NIC,79.13601
BHR,NIU,9.484867
BHR,NLD,125318.764885
BHR,NOR,43199.39048
BHR,NPL,42.807925
BHR,NRU,7.227287
BHR,NZL,45622.909622
BHR,OAS,67740.197081
BHR,OMN,102183.312695
BHR,PAK,73463.867144
BHR,PAN,27.014734
BHR,PCN,2.86367
BHR,PER,1926.274303
BHR,PHL,23610.38312
BHR,PNG,2.345027
BHR,POL,66669.070196
BHR,PRT,15589.863197
BHR,PRY,1667.004516
BHR,PSE,488.614201
BHR,PYF,53.616463
BHR,QAT,69.687101
BHR,ROM,16707.38342
BHR,RUS,34138.045907
BHR,RWA,1.652074
BHR,SAS,842567.200738
BHR,SAU,966392.162887
BHR,SEN,38.849016
BHR,SER,3714.258818
BHR,SGP,51077.080802
BHR,SGS,0.557819
BHR,SHN,16.763191
BHR,SLB,19.135612
BHR,SLE,441.821275
BHR,SLV,188.627872
BHR,SMR,57.891463
BHR,SOM,6411.574981
BHR,SPE,14461.256658
BHR,SPM,0.878138
BHR,SSF,131926.648479
BHR,STP,47.519734
BHR,SUD,2463.118796
BHR,SUR,79.95125
BHR,SVK,21377.775281
BHR,SVN,13028.467753
BHR,SWE,143665.432781
BHR,SYC,8.512154
BHR,SYR,8365.214921
BHR,TCA,0.143298
BHR,TCD,12.363856
BHR,TGO,1.011223
BHR,THA,155267.212427
BHR,TJK,5.498005
BHR,TKL,202.293962
BHR,TKM,15.231064
BHR,TON,0.37109
BHR,TTO,20.080851
BHR,TUN,3829.588499
BHR,TUR,200706.867023
BHR,TZA,4298.774801
BHR,UGA,350.917313
BHR,UKR,12692.26544
BHR,UMI,0.424255
BHR,URY,2829.92914
BHR,USA,738841.948881
BHR,UZB,368.764095
BHR,VAT,4.087846
BHR,VEN,268.681116
BHR,VGB,0.587979
BHR,VNM,93088.935568
BHR,VUT,1.142846
BHR,WLD,14135237.381753
BHR,WSM,62.568484
BHR,YEM,7647.316945
BHR,ZAF,30865.153975
BHR,ZAR,9051.164467
BHR,ZMB,37046.925313
BHR,ZWE,68.966436
BRB,ABW,20.42
BRB,AIA,0.946
BRB,ARE,1068.639
BRB,ARG,849.5885
BRB,ATG,38097.266
BRB,AUS,2713.3175
BRB,AUT,1070.069
BRB,BEL,4103.2425
BRB,BES,0.1365
BRB,BGD,56.2195
BRB,BGR,135.8555
BRB,BHR,13.023
BRB,BHS,340.0535
BRB,BLR,0.5185
BRB,BLZ,2591.0085
BRB,BMU,171.885
BRB,BRA,10949.9855
BRB,BTN,0.2105
BRB,CAF,100.636
BRB,CAN,43380.6535
BRB,CCK,23.938
BRB,CHE,4898.527
BRB,CHL,2249.9905
BRB,CHN,67245.5665
BRB,COL,8506.309
BRB,CRI,12051.505
BRB,CUB,20.7115
BRB,CUW,2625.709
BRB,CYM,4581.5885
BRB,CYP,607.9445
BRB,CZE,139.801
BRB,DEU,14177.57
BRB,DMA,791.7885
BRB,DNK,5228.3085
BRB,DOM,15682.6485
BRB,EAS,160765.0295
BRB,ECS,240259.1155
BRB,ECU,868.621
BRB,EGY,205.501
BRB,ESP,12866.3985
BRB,EST,5.5285
BRB,FIN,1000.1315
BRB,FRA,11999.609
BRB,GAB,0.366
BRB,GBR,73955.181
BRB,GEO,64.9195
BRB,GHA,18.4455
BRB,GIB,30.2885
BRB,GRC,213.6395
BRB,GRD,690.0935
BRB,GTM,2368.055
BRB,GUY,8171.1595
BRB,HKG,11284.717
BRB,HND,595.1335
BRB,HRV,0.1595
BRB,HTI,32.47
BRB,HUN,394.032
BRB,IDN,1254.02
BRB,IND,8716.9395
BRB,IRL,10208.302
BRB,ISL,1.81
BRB,ISR,961.4235
BRB,ITA,12353.2115
BRB,JAM,23871.653
BRB,JPN,36787.309
BRB,KAZ,4.2295
BRB,KEN,3.833
BRB,KHM,31.3695
BRB,KNA,29.4105
BRB,KOR,8955.5495
BRB,KWT,0.221
BRB,LBN,0.283
BRB,LBR,3.3515
BRB,LCA,6590.2015
BRB,LCN,417991.4805
BRB,LKA,41.0
BRB,LTU,36.8865
BRB,LUX,17.14
BRB,LVA,29.304
BRB,MAC,6.6595
BRB,MAR,1462.1015
BRB,MDG,65.8445
BRB,MEA,4630.0965
BRB,MEX,12363.669
BRB,MHL,36.24
BRB,MLT,305.3185
BRB,MMR,0.2755
BRB,MSR,112.3795
BRB,MUS,79.858
BRB,MYS,1729.5685
BRB,NAC,830689.5735
BRB,NER,0.2165
BRB,NGA,2.9715
BRB,NIC,1.5845
BRB,NLD,54060.4095
BRB,NOR,755.83
BRB,NPL,6.906
BRB,NZL,14961.3795
BRB,OAS,2488.6705
BRB,OMN,14.0595
BRB,PAK,454.03
BRB,PAN,38654.933
BRB,PER,1927.434
BRB,PHL,49.3095
BRB,PLW,18.9405
BRB,POL,1633.2415
BRB,PRK,977.1785
BRB,PRT,1679.5475
BRB,PRY,161.5615
BRB,QAT,2.3285
BRB,ROM,0.471
BRB,RUS,29.3585
BRB,SAS,9275.3055
BRB,SAU,545.892
BRB,SER,12.773
BRB,SGP,4748.322
BRB,SHN,0.981
BRB,SLE,47.1365
BRB,SLV,238.0075
BRB,SSF,2412.5155
BRB,SUR,5669.6085
BRB,SVK,62.2525
BRB,SVN,23.9635
BRB,SWE,19102.826
BRB,SWZ,9.7175
BRB,SXM,245.6985
BRB,SYC,34.0485
BRB,TCA,27.1895
BRB,TCD,0.228
BRB,TGO,21.931
BRB,THA,9687.747
BRB,TKL,11.276
BRB,TTO,208979.642
BRB,TUN,51.306
BRB,TUR,9127.2195
BRB,TZA,4.2125
BRB,UGA,44.7145
BRB,UKR,258.904
BRB,URY,3534.379
BRB,USA,787137.035
BRB,VCT,6007.659
BRB,VEN,9.3415
BRB,VGB,1938.046
BRB,VNM,277.4225
BRB,VUT,0.1375
BRB,WLD,1673255.4875
BRB,ZAF,1953.256
BRB,ZMB,0.5485
BRB,ZWE,21.2
BLR,AFG,203.7
BLR,AGO,50.9
BLR,ALB,1060.6
BLR,ARE,14883.5
BLR,ARG,119802.9
BLR,ARM,26441.2
BLR,ATG,13.0
BLR,AUS,5394.7
BLR,AUT,171355.4
BLR,AZE,13326.3
BLR,BDI,102.3
BLR,BEL,165756.7
BLR,BEN,44.4
BLR,BFA,1.5
BLR,BGD,23989.1
BLR,BGR,42870.1
BLR,BHR,66.9
BLR,BHS,0.2
BLR,BIH,4733.3
BLR,BLM,0.4
BLR,BLZ,0.8
BLR,BMU,0.4
BLR,BOL,1233.6
BLR,BRA,42021.2
BLR,BRB,164.1
BLR,BTN,0.4
BLR,CAN,30220.3
BLR,CHE,271913.4
BLR,CHL,14160.5
BLR,CHN,3403421.2
BLR,CIV,33212.9
BLR,CMR,1801.4
BLR,COG,12.6
BLR,COL,10941.7
BLR,CPV,0.7
BLR,CRI,8366.3
BLR,CUB,1993.0
BLR,CXR,0.3
BLR,CYM,21.8
BLR,CYP,481.5
BLR,CZE,183133.4
BLR,DEU,1504473.5
BLR,DMA,2.1
BLR,DNK,95669.0
BLR,DOM,1252.0
BLR,DZA,0.1
BLR,EAS,3920898.0
BLR,ECS,21104961.7
BLR,ECU,50916.2
BLR,EGY,20588.5
BLR,ERI,0.6
BLR,ESP,240491.8
BLR,EST,39030.8
BLR,ETH,624.1
BLR,FIN,112351.9
BLR,FRA,316231.2
BLR,FRO,25868.5
BLR,GAB,40.9
BLR,GBR,200548.3
BLR,GEO,39556.1
BLR,GHA,7288.3
BLR,GIN,470.5
BLR,GMB,390.3
BLR,GNB,1.7
BLR,GRC,21730.8
BLR,GRD,3.4
BLR,GRL,2371.1
BLR,GTM,1855.2
BLR,GUY,10.8
BLR,HKG,39651.2
BLR,HND,86.0
BLR,HRV,14140.0
BLR,HTI,11.9
BLR,HUN,117668.9
BLR,IDN,29640.0
BLR,IND,152367.9
BLR,IOT,0.3
BLR,IRL,52617.0
BLR,IRN,19130.2
BLR,IRQ,6.5
BLR,ISL,41796.6
BLR,ISR,42391.3
BLR,ITA,722888.2
BLR,JAM,45.0
BLR,JOR,47.9
BLR,JPN,126855.8
BLR,KAZ,77486.9
BLR,KEN,7445.0
BLR,KGZ,10301.9
BLR,KHM,2228.0
BLR,KNA,1.8
BLR,KOR,82337.1
BLR,KWT,34.0
BLR,LAO,86.8
BLR,LBN,31331.3
